epoch,loss,accuracy,kind
0,1.546172022819519,31.80390167236328,train
1,1.5065524578094482,34.474205017089844,train
2,1.4638723134994507,38.02909851074219,train
3,1.437933325767517,39.74040985107422,train
4,1.421544075012207,41.286373138427734,train
5,1.4004135131835938,42.20403289794922,train
6,1.3812886476516724,43.04728698730469,train
7,1.3643475770950317,43.998016357421875,train
8,1.3557233810424805,44.411373138427734,train
9,1.3431087732315063,45.17195510864258,train
10,1.3309513330459595,46.05654525756836,train
11,1.3206942081451416,46.37896728515625,train
12,1.3103710412979126,47.06514358520508,train
13,1.3028223514556885,47.04034423828125,train
14,1.2887444496154785,47.76785659790039,train
15,1.2854653596878052,47.78438949584961,train
16,1.2743587493896484,48.56977462768555,train
17,1.2693945169448853,48.908729553222656,train
18,1.2632495164871216,48.95006561279297,train
19,1.2501697540283203,49.578372955322266,train
20,1.2502638101577759,49.79331970214844,train
21,1.2476019859313965,49.67757797241211,train
22,1.2394441366195679,50.0,train
23,1.237250804901123,50.28108215332031,train
24,1.2317920923233032,50.38029098510742,train
25,1.233458161354065,50.55390167236328,train
26,1.2237073183059692,50.760581970214844,train
27,1.2142889499664307,51.140872955322266,train
28,1.208155632019043,51.33928298950195,train
29,1.204190969467163,52.0998649597168,train
30,1.196265459060669,52.31481170654297,train
31,1.2022677659988403,51.95932388305664,train
32,1.1937474012374878,51.84358215332031,train
33,1.186740517616272,52.538028717041016,train
34,1.1951181888580322,51.68650817871094,train
35,1.1839324235916138,52.68683624267578,train
36,1.178827166557312,52.67030334472656,train
37,1.1808412075042725,52.78604507446289,train
38,1.1671338081359863,53.31514358520508,train
39,1.1734917163848877,53.108463287353516,train
40,1.1658434867858887,53.621028900146484,train
41,1.168364405632019,53.41434860229492,train
42,1.1691595315933228,52.68683624267578,train
43,1.1684752702713013,53.86904525756836,train
44,1.1537930965423584,53.48048782348633,train
45,1.1522901058197021,54.108795166015625,train
46,1.1438395977020264,54.00959014892578,train
47,1.1420512199401855,54.48908615112305,train
48,1.1443902254104614,54.447750091552734,train
49,1.1387537717819214,54.03438949584961,train
50,1.1471445560455322,54.13359451293945,train
51,1.1353930234909058,55.10085678100586,train
52,1.131193995475769,54.3898811340332,train
53,1.1261099576950073,54.952049255371094,train
54,1.1351193189620972,54.71229934692383,train
55,1.1260976791381836,55.02645492553711,train
56,1.127036690711975,55.02645492553711,train
57,1.1249760389328003,55.20006561279297,train
58,1.1238329410552979,55.183528900146484,train
59,1.1192582845687866,55.26620101928711,train
60,1.1143896579742432,55.64649200439453,train
61,1.1191096305847168,55.26620101928711,train
62,1.115658164024353,55.398475646972656,train
63,1.1124882698059082,56.13425827026367,train
64,1.107202410697937,56.010250091552734,train
65,1.1086671352386475,55.63822555541992,train
66,1.1120721101760864,55.46461486816406,train
67,1.1035066843032837,56.390541076660156,train
68,1.1026818752288818,55.53902053833008,train
69,1.0984972715377808,56.1921272277832,train
70,1.0977896451950073,56.233463287353516,train
71,1.0916571617126465,57.01884841918945,train
72,1.1003390550613403,56.43187713623047,train
73,1.0964601039886475,56.95270919799805,train
74,1.1016913652420044,55.98544692993164,train
75,1.089848518371582,56.30786895751953,train
76,1.088326096534729,56.48147964477539,train
77,1.0831563472747803,56.886573791503906,train
78,1.0828007459640503,56.80390167236328,train
79,1.0884212255477905,56.4566764831543,train
80,1.0894545316696167,56.66335678100586,train
81,1.0763565301895142,57.51487731933594,train
82,1.0833230018615723,57.14285659790039,train
83,1.0851283073425293,56.514549255371094,train
84,1.0769281387329102,57.09325408935547,train
85,1.0859827995300293,56.960975646972656,train
86,1.0675320625305176,57.84556579589844,train
87,1.0654412508010864,57.26686477661133,train
88,1.0719048976898193,57.20899200439453,train
89,1.0704368352890015,57.47354507446289,train
90,1.0655871629714966,57.638885498046875,train
91,1.0621757507324219,57.65542221069336,train
92,1.068002462387085,57.53141403198242,train
93,1.065216064453125,57.622352600097656,train
94,1.0686101913452148,57.87036895751953,train
95,1.0551117658615112,57.7794303894043,train
96,1.0620508193969727,57.67195510864258,train
97,1.0677943229675293,57.34953689575195,train
98,1.0512856245040894,58.25892639160156,train
99,1.0525538921356201,58.53174591064453,train
100,1.0635385513305664,57.729827880859375,train
101,1.0576053857803345,58.02744674682617,train
102,1.064955234527588,57.564483642578125,train
103,1.0560541152954102,57.795963287353516,train
104,1.0542949438095093,58.10184860229492,train
105,1.0510227680206299,58.614418029785156,train
106,1.0503711700439453,58.44080352783203,train
107,1.04314386844635,58.58134841918945,train
108,1.0497071743011475,58.407737731933594,train
109,1.048079490661621,58.27546310424805,train
110,1.046734094619751,58.796295166015625,train
111,1.0381699800491333,58.713623046875,train
112,1.0480377674102783,58.42427062988281,train
113,1.048275351524353,58.3829345703125,train
114,1.0444856882095337,58.465606689453125,train
